Restaurant_id,Name,Country,City,Rating,Rating_count,Cuisine
567335,AB FOODS POINT,India,Abohar,--,Too Few Ratings,"Beverages,Pizzas"
531342,Janta Sweet House,India,Abohar,4.4,50+ ratings,"Sweets,Bakery"
158203,theka coffee desi,India,Abohar,3.8,100+ ratings,Beverages
187912,Singh Hut,India,Abohar,3.7,20+ ratings,"Fast Food,Indian"
543530,GRILL MASTERS,India,Abohar,--,Too Few Ratings,"Italian-American,Fast Food"
158204,Sam Uncle,India,Abohar,3.6,20+ ratings,Continental
156588,shere punjab veg,India,Abohar,4,100+ ratings,North Indian
244866,Shri Balaji Vaishno Dhaba,India,Abohar,--,Too Few Ratings,North Indian
156602,Hinglaj Kachori Bhandhar,India,Abohar,4.2,20+ ratings,"Snacks,Chaat"
158193,yummy hub,India,Abohar,--,Too Few Ratings,Indian
407249,CHAWLA SAAB THE JUICE MASTER,India,Abohar,--,Too Few Ratings,"Juices,Beverages"
156590,Sethi Milk Badam,India,Abohar,4.2,20+ ratings,"Sweets,Desserts"
338749,Swastik Dhaba,India,Abohar,--,Too Few Ratings,North Indian
156601,Jodhpuri Kachori,India,Abohar,--,Too Few Ratings,Snacks
156587,Bharawan Da Dhaba,India,Abohar,4.4,50+ ratings,Indian
158192,Tandoori Nights,India,Abohar,--,Too Few Ratings,Tandoor
394554,Roll Express,India,Abohar,4,20+ ratings,Fast Food
158195,wah ji waah veg and non veg corner,India,Abohar,--,Too Few Ratings,"North Indian,Chinese"
257181,Shri Balaji fast food and Variety store,India,Abohar,--,Too Few Ratings,Indian
530909,FOODY MOOD,India,Abohar,4.7,20+ ratings,"Fast Food,Chinese"
573649,PUNJABI TADKA,India,Abohar,--,Too Few Ratings,"Punjabi,North Indian"
573656,PUNJABI TADKA CHICKEN HUB,India,Abohar,--,Too Few Ratings,"North Indian,Tandoor"
420675,Royal Chicken,India,Abohar,4.2,20+ ratings,"Mughlai,North Indian"
427610,Just Baked,India,Abohar,--,Too Few Ratings,"Beverages,Pizzas"
435582,Picado International Food,India,Abohar,--,Too Few Ratings,"Pizzas,Beverages"
382204,PubG Cafe,India,Abohar,--,Too Few Ratings,"Chinese,Pizzas"
460692,Verma Dhaba,India,Abohar,--,Too Few Ratings,Indian
368328,Fresh Food Cafe,India,Abohar,--,Too Few Ratings,North Indian
530878,NAVU PIZZA HOUSE,India,Abohar,--,Too Few Ratings,"Pizzas,Fast Food"
171675,Domino's Pizza,India,Abohar,4.4,20+ ratings,Pizzas
475283,Joker Cafe,India,Abohar,--,Too Few Ratings,Indian
421155,Deepak Dhaba,India,Abohar,--,Too Few Ratings,"North Indian,Chinese"
545273,FUN TIME (SHARMA DAIRY),India,Abohar,--,Too Few Ratings,Ice Cream
440811,Pari Healthy Food,India,Abohar,--,Too Few Ratings,"Pizzas,American"
420586,Bhatti Ki Rasoi,India,Abohar,--,Too Few Ratings,North Indian
448046,SETHI PUNJABI RASOI,India,Abohar,--,Too Few Ratings,Indian
187921,Kurda Ram Desi Ghee Dhaba(Original & Famous),India,Abohar,--,Too Few Ratings,North Indian
551512,Paratha 24x7,India,Abohar,--,Too Few Ratings,"Indian,Thalis"
351387,NIKKU VEG THALI,India,Abohar,4.1,100+ ratings,North Indian
432675,PARJAPATI FAST FOOD,India,Abohar,--,Too Few Ratings,"Fast Food,American"
302868,Ganesh Fast Food,India,Abohar,--,Too Few Ratings,Chaat
567664,Mitran Da dhaba,India,Abohar,--,Too Few Ratings,"North Indian,Indian"
440878,The Super Cafe,India,Abohar,--,Too Few Ratings,Beverages
161396,chacha sweets house,India,Abohar,--,Too Few Ratings,"Sweets,Beverages"
382249,Cafe M,India,Abohar,--,Too Few Ratings,"Continental,Snacks"
161408,Frankie roll junction,India,Abohar,--,Too Few Ratings,"North Indian,Fast Food"
432684,G.K Dhaba,India,Abohar,--,Too Few Ratings,"North Indian,Thalis"
459776,DAYA RAJ VEG VAISHNO DHABA AND  CATERS,India,Abohar,--,Too Few Ratings,"Chinese,Snacks"
459775,JUICY BAR N RESTO,India,Abohar,--,Too Few Ratings,"Beverages,Pizzas"
420637,FresHub,India,Abohar,--,Too Few Ratings,Beverages
420479,The Food Factory,India,Abohar,--,Too Few Ratings,"North Indian,South Indian"
427606,MUNNA PUNJABI RASOI,India,Abohar,--,Too Few Ratings,"Chinese,Indian"
531363,Grill Master By Sharda Anita Enterprises,India,Abohar,--,Too Few Ratings,"Fast Food,Italian"
156592,Maruti Plaza,India,Abohar,--,Too Few Ratings,"Beverages,Snacks"
373319,Nikku Chaap Cafe,India,Abohar,--,Too Few Ratings,"Indian,Chinese"
508318,DK Food Point,India,Abohar,--,Too Few Ratings,Chaat
407243,TUMMY CLINIK FAST FOOD CORNER,India,Abohar,--,Too Few Ratings,"Snacks,Chinese"
187915,Sagar Fast Food,India,Abohar,--,Too Few Ratings,"North Indian,Fast Food"
461724,SUDESH FAST FOOD,India,Abohar,4,20+ ratings,"Bakery,Chinese"
156542,Sonu Tandoori Paties,India,Abohar,--,Too Few Ratings,North Indian
161405,Bihari da vaishno dhaba,India,Abohar,4,20+ ratings,North Indian
462070,SHRI GANESH SWEET HOUSE,India,Abohar,--,Too Few Ratings,Indian
224008,Sharma Bakery,India,Adilabad,3.5,20+ ratings,Bakery
165533,IFC Restaurant,India,Adilabad,3.5,100+ ratings,American
225827,Ayappa Fast Food,India,Adilabad,3.6,20+ ratings,Chinese
242943,Hot N Chill Restaurant,India,Adilabad,3.5,100+ ratings,"European,Italian"
186286,China Kitchen Fast Food,India,Adilabad,3.1,20+ ratings,"Chinese,Fast Food"
166613,Devi Family Restaurant,India,Adilabad,3.4,50+ ratings,"Indian,Chinese"
500628,Instaa Fast Food Center,India,Adilabad,--,Too Few Ratings,"Chinese,Snacks"
186289,Hotel Radha Grand Family restaurant,India,Adilabad,3.5,50+ ratings,Biryani
165532,Hotel Surabhi Grand,India,Adilabad,3.7,100+ ratings,"Indian,Chinese"
169281,Food Court,India,Adilabad,3.4,50+ ratings,"Indian,Chinese"
408059,T-Ruchi,India,Adilabad,--,Too Few Ratings,"Sweets,Snacks"
529171,CRUNCHY FAST FOOD CENTRE,India,Adilabad,--,Too Few Ratings,"Chinese,Snacks"
517814,8AM TIFFINS,India,Adilabad,--,Too Few Ratings,South Indian
167432,Minerva Ice Cream,India,Adilabad,4,20+ ratings,Desserts
166971,Ayyappa Mess,India,Adilabad,--,Too Few Ratings,South Indian
516171,FRUITASTY,India,Adilabad,--,Too Few Ratings,"Beverages,Desserts"
226299,Lotus Grand Family Restaurant,India,Adilabad,3.6,50+ ratings,Biryani
374706,Shaifan Tiffin Centre,India,Adilabad,--,Too Few Ratings,"Street Food,Indian"
473193,Food On Wheels,India,Adilabad,--,Too Few Ratings,South Indian
167412,Sri Sai Mom's Kitchen Restaurant,India,Adilabad,3.3,20+ ratings,Biryani
503717,China Kitchen Restaurant,India,Adilabad,--,Too Few Ratings,Chinese
165530,Renuka Hotel,India,Adilabad,3.1,20+ ratings,South Indian
255925,Tanishq Family Restaurant,India,Adilabad,3.7,50+ ratings,"Chinese,Indian"
225921,KMC Hotel,India,Adilabad,3.6,20+ ratings,Biryani
549242,RAMA JUICE AND SHAKES PARLOUR (LASSI N SHAKES ),India,Adilabad,--,Too Few Ratings,"Indian,Beverages"
321587,Kwality Walls Frozen Dessert and Ice Cream Shop,India,Adityapur,4.8,20+ ratings,Desserts
439487,La Pino'z Pizza,India,Adityapur,4.1,500+ ratings,"Pizzas,Fast Food"
397980,Chaw Box,India,Adityapur,3.3,100+ ratings,"Chinese,North Indian"
304302,Cafe Coffee Day,India,Adityapur,3.7,50+ ratings,"Beverages,Snacks"
533186,Aditya Inn Restaurant,India,Adityapur,3.6,100+ ratings,"Biryani,Chinese"
478348,Taste Ville,India,Adityapur,--,Too Few Ratings,"North Indian,Indian"
138890,Indian Bakery,India,Adityapur,3.3,100+ ratings,Bakery
553999,Mannat Bakers,India,Adityapur,--,Too Few Ratings,Bakery
410839,China Town,India,Adityapur,--,Too Few Ratings,Chinese
137701,The Onyx (Pure veg),India,Adityapur,3.8,100+ ratings,"Indian,Chinese"
575990,KI & KA KITCHEN,India,Adityapur,--,Too Few Ratings,"Chinese,North Indian"
410838,Magic Momo,India,Adityapur,--,Too Few Ratings,"Chinese,Tandoor"
397258,Yes Yo Momo,India,Adityapur,--,Too Few Ratings,Chinese
133352,NEW GANGOUR SWEETS (Adityapur),India,Adityapur,4,50+ ratings,South Indian
150497,National Bakery,India,Adityapur,4.4,50+ ratings,"Bakery,Snacks"
383716,BAKERY POINT.,India,Adityapur,--,Too Few Ratings,"Bakery,Snacks"
113948,KFC,India,Adityapur,4,500+ ratings,"American,Snacks"
431552,LUV BITES BAKERY,India,Adityapur,--,Too Few Ratings,Bakery
412357,Buddha Delight - Gamharia,India,Adityapur,3.5,100+ ratings,"Chinese,Indian"
102037,Dosa Planet,India,Adityapur,3.9,500+ ratings,"South Indian,Indian"
578207,SAMBHU DOSA,India,Adityapur,--,Too Few Ratings,"South Indian,Chinese"
565260,Red Oven,India,Adityapur,--,Too Few Ratings,Bakery
101351,Pizza Hut,India,Adityapur,3.3,100+ ratings,Pizzas
480203,CHAMPARAN TASTE MUTTON CHICKEN,India,Adityapur,--,Too Few Ratings,North Indian
102842,Junction,India,Adityapur,3.9,500+ ratings,"Indian,Chinese"
138891,Kolkata Royal Biryani,India,Adityapur,3.7,500+ ratings,"Biryani,Street Food"
143143,Yummerica Fries,India,Adityapur,3.8,50+ ratings,"American,Beverages"
558957,Tandoori Hut,India,Adityapur,4.4,20+ ratings,"North Indian,Tandoor"
489011,Karim's,India,Adityapur,2.7,20+ ratings,"Snacks,Kebabs"
428013,Tanndoori Hut,India,Adityapur,--,Too Few Ratings,"Chinese,Indian"
116273,New Gangour Sweets (Bistupur),India,Adityapur,4.3,100+ ratings,Sweets
478936,Momo Nation Cafe,India,Adityapur,3.8,50+ ratings,"Nepalese,Chinese"
477627,NIC Natural Ice Creams,India,Adityapur,4.4,500+ ratings,"Ice Cream,Desserts"
437616,Haldiram's Prabhuji,India,Adityapur,4,100+ ratings,"North Indian,South Indian"
550910,BANARASI PAAN CAFE,India,Adityapur,--,Too Few Ratings,Paan
342366,Chowringhee Square,India,Adityapur,3.5,20+ ratings,"Biryani,North Indian"
557008,Kanya Restaurant,India,Adityapur,4.1,500+ ratings,"North Indian,Chinese"
97199,Domino's Pizza,India,Adityapur,4.1,50+ ratings,Pizzas
134569,Motel Madhuban,India,Adityapur,4.1,100+ ratings,"Indian,Chinese"
183009,Baker Street,India,Adityapur,4.1,100+ ratings,Bakery
174586,Dasaprakash,India,Adityapur,4.3,100+ ratings,"South Indian,North Indian"
494588,Kailash Parbath,India,Adityapur,--,Too Few Ratings,"Chaat,Biryani"
102042,Biryani House,India,Adityapur,2.9,20+ ratings,"Biryani,Indian"
431339,Little Metro,India,Adityapur,3.9,100+ ratings,"North Indian,Chinese"
109550,The Madrasi Hotel,India,Adityapur,4.3,100+ ratings,South Indian
477628,Grameen Kulfi,India,Adityapur,4.5,100+ ratings,"Ice Cream,Desserts"
129550,Asian Inn,India,Adityapur,4,1K+ ratings,"Indian,Tandoor"
387674,Biggies Burger,India,Adityapur,3.8,100+ ratings,"American,Fast Food"
183165,Kaveri (Adityapur),India,Adityapur,3.5,100+ ratings,Indian
310273,Scoops Of Joy,India,Adityapur,--,Too Few Ratings,"Ice Cream,Desserts"
293915,Subway,India,Adityapur,3.3,100+ ratings,"Healthy Food,Salads"
131676,Deep Chinese Fast Food,India,Adityapur,--,Too Few Ratings,Chinese
109258,What's up Food,India,Adityapur,3.6,20+ ratings,Chinese
483552,AUROUS RESTRO LOUNGE,India,Adityapur,4,100+ ratings,"Continental,American"
517939,The Novelty,India,Adityapur,2.7,20+ ratings,"South Indian,Chinese"
154840,Anand,India,Adityapur,4.3,500+ ratings,"South Indian,Indian"
494001,Kolkata Biryani - Jugsalai,India,Adityapur,3.8,50+ ratings,Biryani
489362,Mahi Momos,India,Adityapur,--,Too Few Ratings,Chinese
510109,The Bawarchi,India,Adityapur,2.5,20+ ratings,"North Indian,Chinese"
249335,BEYOND TEMPTATION,India,Adityapur,3.3,20+ ratings,"Pizzas,Pastas"
174458,Milanee s Kitchen,India,Adityapur,4.2,100+ ratings,"Bengali,Indian"
129691,Al Karim Fast Food,India,Adityapur,4.2,100+ ratings,"Street Food,Chinese"
139864,Raj Sweets and Snackes (Sindhi),India,Adityapur,3.7,20+ ratings,"Indian,South Indian"
486482,The Moti Mahal,India,Adityapur,3.2,100+ ratings,"Indian,Chinese"
109839,Manohar Maharaj & Sons,India,Adityapur,4.3,50+ ratings,"South Indian,Chaat"
102219,Chinese Inn,India,Adityapur,4.2,50+ ratings,"Chinese,Indian"
364571,DELLISH,India,Adityapur,3.6,20+ ratings,"Chinese,Continental"
413342,Ramesh Kulfi,India,Adityapur,3.3,20+ ratings,"Chinese,North Indian"
387177,New Gangour Sweets,India,Adityapur,4.1,50+ ratings,"Sweets,Snacks"
141706,Fakira Chanachur,India,Adityapur,4.3,20+ ratings,Snacks
501701,Yash Siddhant Takeaway,India,Adityapur,--,Too Few Ratings,"South Indian,Chinese"
456922,Sehat World,India,Adityapur,3.8,20+ ratings,"Beverages,Italian"
102582,Brubeck Bakery,India,Adityapur,4.1,100+ ratings,"Bakery,Desserts"
405031,Annapurna,India,Adityapur,4.2,20+ ratings,"Chinese,Tandoor"
263185,The Chocolate Room,India,Adityapur,3.7,20+ ratings,"Bakery,Beverages"
109549,Le Bon,India,Adityapur,4.2,100+ ratings,"Bakery,Pizzas"
487422,Foodie Baba,India,Adityapur,--,Too Few Ratings,"Chinese,South Indian"
163436,New Chappan Bhog - Bistupur,India,Adityapur,4.3,20+ ratings,"Sweets,Snacks"
282630,TIME OUT,India,Adityapur,4.1,100+ ratings,"Chaat,South Indian"
255651,GUAVA - ALL DAY BISTRO,India,Adityapur,3.8,50+ ratings,"Chinese,Biryani"
549624,Laziz Biryani,India,Adityapur,--,Too Few Ratings,Biryani
413451,Chulha Chauka,India,Adityapur,3.5,20+ ratings,"Thalis,Indian"
523044,Olive  Multicuisine Restaurant,India,Adityapur,4,50+ ratings,"Chinese,North Indian"
102038,Hong Kong,India,Adityapur,4,20+ ratings,Chinese
403754,BAKING BOND,India,Adityapur,4.4,20+ ratings,"Bakery,Desserts"
545808,MUMMY SPECIAL KITCHEN,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
439417,DESI BIDESI,India,Adityapur,--,Too Few Ratings,North Indian
390478,Puja Bhojnalaya,India,Adityapur,--,Too Few Ratings,"Indian,Biryani"
103649,Blooms,India,Adityapur,3.8,50+ ratings,Indian
430451,Chai Break,India,Adityapur,4.3,20+ ratings,"North Indian,Chinese"
518548,BIRYANI  WALE,India,Adityapur,2.4,50+ ratings,Biryani
518819,Kebabchi,India,Adityapur,--,Too Few Ratings,"Indian,Snacks"
447526,Pizza Peddler,India,Adityapur,3.8,50+ ratings,"Pizzas,Pastas"
102579,Veggie Corner( Hotel Nataraj),India,Adityapur,4.3,20+ ratings,"Pizzas,South Indian"
126128,Dosa king,India,Adityapur,--,Too Few Ratings,South Indian
518803,Bhatia Milkshake,India,Adityapur,4.3,20+ ratings,Beverages
377434,Candle light,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
442180,RECIPE,India,Adityapur,--,Too Few Ratings,"Indian,Bengali"
129551,Equinox,India,Adityapur,4.5,20+ ratings,"Indian,Chinese"
577891,THE BOULANGERIE,India,Adityapur,--,Too Few Ratings,"Bakery,Burgers"
462172,MOTHER'S BAKERY,India,Adityapur,--,Too Few Ratings,Bakery
104481,Thanco's Natural Ice Cream,India,Adityapur,4.5,20+ ratings,Ice Cream
536499,Gopalram Restaurant,India,Adityapur,--,Too Few Ratings,"South Indian,Chinese"
532670,MEDIVALS MEAL,India,Adityapur,--,Too Few Ratings,"Chinese,Indian"
113036,Kwality,India,Adityapur,4,20+ ratings,"Indian,Chinese"
536328,Chinese Fusion,India,Adityapur,--,Too Few Ratings,Indian
109548,Bon Appetit,India,Adityapur,4.1,20+ ratings,"Indian,Chinese"
364627,JH05 Cafe,India,Adityapur,--,Too Few Ratings,"Chinese,Beverages"
104147,Social 75,India,Adityapur,4,20+ ratings,"Continental,Indian"
553404,AADD M AADD B,India,Adityapur,--,Too Few Ratings,"Ice Cream,Beverages"
271964,Baskin Robbins,India,Adityapur,4.6,50+ ratings,"Desserts,Ice Cream"
102041,Blue Sapphire,India,Adityapur,--,Too Few Ratings,"Indian,Biryani"
497063,BAMBOO CAFE,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
378028,Sagar's Kitchen Kraft,India,Adityapur,3.7,50+ ratings,"Indian,Chinese"
549633,Pajji Da Lassi,India,Adityapur,--,Too Few Ratings,Beverages
143194,Fakira Chanachur (Tulsi Bhawan),India,Adityapur,--,Too Few Ratings,"Indian,Snacks"
327008,The Food Circus,India,Adityapur,--,Too Few Ratings,"Chinese,Continental"
497638,Crunchicken,India,Adityapur,--,Too Few Ratings,"Indian,American"
580202,Delight Foods,India,Adityapur,--,Too Few Ratings,Indian
377292,SAGAR SWEETS,India,Adityapur,--,Too Few Ratings,"Indian,Snacks"
102571,Spice Zone( Hotel Nataraj),India,Adityapur,--,Too Few Ratings,Indian
476303,Lion's Pride,India,Adityapur,3.5,20+ ratings,North Indian
451742,Mainland India,India,Adityapur,--,Too Few Ratings,"Indian,Thalis"
451743,So china,India,Adityapur,--,Too Few Ratings,"Chinese,Tibetan"
116272,Cafe Regal,India,Adityapur,--,Too Few Ratings,"Fast Food,Snacks"
102581,Chopsticks,India,Adityapur,3.3,20+ ratings,"Indian,Chinese"
508701,Momo Kitchen,India,Adityapur,--,Too Few Ratings,"Chinese,Snacks"
549383,AL- HUSSAIN RESTAURANT,India,Adityapur,--,Too Few Ratings,"Chinese,Biryani"
440950,Taste of China,India,Adityapur,--,Too Few Ratings,"Chinese,Thai"
355561,TAZ CAKES N MOUSSE.,India,Adityapur,--,Too Few Ratings,Desserts
462505,Tasty Spoon & Gungun Tiffin,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
186264,New US Pizza,India,Adityapur,3.6,100+ ratings,"Pizzas,Snacks"
211142,Bhook Pyaas,India,Adityapur,3.5,20+ ratings,"Chinese,Indian"
489422,Aditi Foods,India,Adityapur,3.8,20+ ratings,Indian
401391,Chinimama,India,Adityapur,4.3,20+ ratings,"Chinese,Biryani"
354669,Brunch Italino (Kadma Market),India,Adityapur,3.9,20+ ratings,"Bakery,Desserts"
519622,Rajasthan Sharma Hotel,India,Adityapur,--,Too Few Ratings,"Sweets,Snacks"
153339,Chef Corner,India,Adityapur,3.9,500+ ratings,"Indian,Chinese"
443028,Brunch Italiano,India,Adityapur,--,Too Few Ratings,"Bakery,Desserts"
226773,AB Palace,India,Adityapur,3.4,20+ ratings,"Chinese,Indian"
385197,Mathura Mistan Bhandar,India,Adityapur,4.5,100+ ratings,"Sweets,Snacks"
431115,Bs Bakery & Cafe,India,Adityapur,--,Too Few Ratings,"Bakery,Desserts"
508583,MUMBAI CHAT,India,Adityapur,--,Too Few Ratings,Chaat
132538,Pizzapuram,India,Adityapur,3.7,100+ ratings,"Pizzas,Italian"
394140,SURESH SOUTH INDIAN KITCHEN,India,Adityapur,--,Too Few Ratings,South Indian
124500,Gopal Dosa,India,Adityapur,4.1,100+ ratings,South Indian
370259,Apna Adda,India,Adityapur,4.1,50+ ratings,"Chinese,Snacks"
533855,Aryan Maggi Stall,India,Adityapur,--,Too Few Ratings,"Fast Food,Pastas"
125180,Babu Moshai,India,Adityapur,4,50+ ratings,"Indian,Chinese"
263297,Junction Restaurant,India,Adityapur,3.7,1K+ ratings,"Indian,Biryani"
410629,Mintelaa,India,Adityapur,--,Too Few Ratings,"Chinese,Indian"
461084,The Bihari  Resturant,India,Adityapur,4.4,50+ ratings,"North Indian,Snacks"
499377,DELIGHT FOOD CORNER,India,Adityapur,--,Too Few Ratings,Chinese
390901,Delhi Darbar (Sakchi ),India,Adityapur,3.7,100+ ratings,"Chinese,Biryani"
127306,Shyam Store,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
111386,The Hungry Bird,India,Adityapur,3.9,500+ ratings,"North Indian,Chinese"
308169,FOODILICIOUS,India,Adityapur,--,Too Few Ratings,Indian
537808,The Kannelite,India,Adityapur,--,Too Few Ratings,"Indian,Snacks"
433648,Manohar Chat,India,Adityapur,4.1,100+ ratings,"Chinese,Chaat"
115931,Dosa Hut,India,Adityapur,4,100+ ratings,"South Indian,Chinese"
579047,Cook'S Corner,India,Adityapur,--,Too Few Ratings,"Chinese,Indian"
174464,Chicago Pizza,India,Adityapur,3.1,100+ ratings,"Pizzas,Pastas"
163435,New Chappan Bhog - Sakchi,India,Adityapur,4.3,100+ ratings,"Sweets,Snacks"
417015,Laziz Pizza,India,Adityapur,3.9,100+ ratings,"Pizzas,Beverages"
376602,SAKCHI MISTAN BHANDAR,India,Adityapur,4.2,100+ ratings,"Sweets,Snacks"
546139,BIKKGANE BIRYANI,India,Adityapur,4.1,100+ ratings,"Biryani,Hyderabadi"
102578,Campus Adda,India,Adityapur,3.9,100+ ratings,"Chinese,Biryani"
503432,NEW KOLKATA ARSALAN BIRYANI,India,Adityapur,3.8,50+ ratings,"Biryani,Fast Food"
514288,Pizza Campus,India,Adityapur,--,Too Few Ratings,"Fast Food,Pizzas"
552372,Deep Delighted Kitchen,India,Adityapur,--,Too Few Ratings,"Chinese,Snacks"
385938,Biryani By Kilo,India,Adityapur,4.1,500+ ratings,"Biryani,Hyderabadi"
164297,American Waffle House,India,Adityapur,4.1,100+ ratings,"Waffle,Ice Cream"
579040,Chai Sutta Bar,India,Adityapur,--,Too Few Ratings,"Beverages,Fast Food"
539663,New Dolphin Bakery,India,Adityapur,--,Too Few Ratings,Bakery
120193,Lakhi Egg Roll & Caterer,India,Adityapur,3.5,100+ ratings,"Chinese,Indian"
102631,The White Rose,India,Adityapur,3.9,100+ ratings,"Indian,Chinese"
189441,The Belgian Waffle Co.,India,Adityapur,4.5,100+ ratings,"Beverages,Desserts"
102039,Saffron,India,Adityapur,4,100+ ratings,"Indian,Chinese"
127463,Brunch Italiano (sakchi),India,Adityapur,3.7,50+ ratings,Bakery
109387,Uttar Dakshin,India,Adityapur,3.7,500+ ratings,"Indian,Chinese"
306094,SAGAR RESTAURANT,India,Adityapur,4.1,20+ ratings,"Indian,Chinese"
102577,Silver Spoon,India,Adityapur,4.2,100+ ratings,Indian
242722,Pappu Hotel,India,Adityapur,3,100+ ratings,"Biryani,Chinese"
528374,Shreshtham,India,Adityapur,3.5,20+ ratings,"Snacks,Sweets"
355563,Royal Max - Sakchi,India,Adityapur,--,Too Few Ratings,"Bakery,Pizzas"
417020,The Biryani Boxx,India,Adityapur,3.7,20+ ratings,"Biryani,Beverages"
385636,CAKE PLANET,India,Adityapur,--,Too Few Ratings,"Bakery,Desserts"
546127,BIRYANI BADSHAH,India,Adityapur,4.1,50+ ratings,"Biryani,Hyderabadi"
195788,Tinkoniya Hotel,India,Adityapur,3.9,50+ ratings,"Snacks,Sweets"
102040,Pappu Restaurant,India,Adityapur,3.4,500+ ratings,"Indian,Biryani"
414252,Jalsa Restaurant,India,Adityapur,4.3,100+ ratings,"Bengali,Indian"
484449,Brother's Chaap and Dhaba,India,Adityapur,4,20+ ratings,"North Indian,Snacks"
530955,A2B  Anirams Aahar Bhavan,India,Adityapur,--,Too Few Ratings,"South Indian,Chinese"
554195,THE HUNGER OUT,India,Adityapur,--,Too Few Ratings,"North Indian,South Indian"
450591,Brother's Dhaba,India,Adityapur,--,Too Few Ratings,"North Indian,Thalis"
509389,Kathi Junction,India,Adityapur,--,Too Few Ratings,"Snacks,Indian"
385811,COZY CORNER,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
419356,Shawarma 83,India,Adityapur,--,Too Few Ratings,"Arabian,Lebanese"
103646,The Dugout,India,Adityapur,3.7,20+ ratings,"Indian,Chinese"
120977,J K Residency,India,Adityapur,4.1,50+ ratings,"Indian,Continental"
372399,MEALS @ ONE,India,Adityapur,3.5,100+ ratings,"Combo,Indian"
455954,Kebabs & Curry,India,Adityapur,3.8,20+ ratings,"Indian,Chinese"
292480,NABJIBAN KULFI,India,Adityapur,4.2,20+ ratings,"Ice Cream,Pizzas"
512637,Brewers cafe,India,Adityapur,--,Too Few Ratings,Chinese
372402,PARATHA EXPRESS,India,Adityapur,--,Too Few Ratings,Indian
530390,PUJA SWEETS SAKCHI,India,Adityapur,--,Too Few Ratings,Sweets
372748,Truly Publik,India,Adityapur,--,Too Few Ratings,"Chinese,Continental"
236464,Unplugged Restaurant,India,Adityapur,--,Too Few Ratings,"North Indian,Tandoor"
257314,HAVELI,India,Adityapur,--,Too Few Ratings,"Chinese,South Indian"
525290,ZAAFFRAN RESTAURANT,India,Adityapur,--,Too Few Ratings,"Biryani,Indian"
372401,CRAZY PAKODA,India,Adityapur,--,Too Few Ratings,Snacks
566600,Lounge And Sky Dining,India,Adityapur,--,Too Few Ratings,"North Indian,Chinese"
187581,Momo Square,India,Adityapur,3.3,50+ ratings,"Tibetan,Nepalese"
364460,SAI REGENCY,India,Adityapur,4,100+ ratings,"Indian,Biryani"
350908,Wok Tok Asia,India,Adityapur,--,Too Few Ratings,Chinese
103645,Jiva Hotel,India,Adityapur,4.2,100+ ratings,"North Indian,Chinese"
547588,T Matter,India,Adityapur,--,Too Few Ratings,"Beverages,Fast Food"
363377,Ice Cream Conection,India,Adityapur,--,Too Few Ratings,"Beverages,Desserts"
365286,Nani's Homemade Chocolates,India,Adityapur,--,Too Few Ratings,Desserts
174578,Lalaji,India,Adityapur,--,Too Few Ratings,Indian
207907,Galaxy Sweet & Snacks,India,Adityapur,3.8,20+ ratings,"Chinese,Snacks"
480302,BAKING LOVE BY ANITA,India,Adityapur,--,Too Few Ratings,Bakery
229462,THAALI WALA (Pure Veg Thali),India,Adityapur,3.2,20+ ratings,"Thalis,Indian"
509922,Aqua Fumes,India,Adityapur,--,Too Few Ratings,"Chinese,Beverages"
244302,The Food Bowl,India,Adityapur,--,Too Few Ratings,"Chinese,Continental"
229475,Mad Jack Continental & South Indian,India,Adityapur,--,Too Few Ratings,"Indian,South Indian"
417740,3 Peg Restro & Bar,India,Adityapur,--,Too Few Ratings,"Indian,Chinese"
388007,Retro Garden,India,Adityapur,--,Too Few Ratings,"Chinese,North Indian"
300380,BURGER BUDDY,India,Adityapur,4.2,100+ ratings,"Burgers,Street Food"
190030,Biryani King,India,Adityapur,--,Too Few Ratings,"Biryani,North Indian"
180225,Happier,India,Adityapur,--,Too Few Ratings,"South Indian,North Indian"
186918,DynaBite,India,Adityapur,--,Too Few Ratings,"North Indian,South Indian"
383698,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",India,Adityapur,--,Too Few Ratings,"Beverages,Desserts"
365232,Kavya Momos,India,Adityapur,--,Too Few Ratings,"Street Food,Chinese"
383695,The Sandwich Co,India,Adityapur,--,Too Few Ratings,"Snacks,Beverages"
551764,Biryani Blooms,India,Adityapur,--,Too Few Ratings,"Biryani,Chinese"
546062,VADILAL ICE CREAMS,India,Adityapur,4.6,50+ ratings,Ice Cream
193441,Fusion Restaurant,India,Adityapur,3.9,500+ ratings,"North Indian,Chinese"
165411,The Height 18,India,Adityapur,3,20+ ratings,"Indian,Chinese"
127035,The Villa (Malgudi Station),India,Adityapur,--,Too Few Ratings,"South Indian,Desserts"
281294,CHEERS PARATHA,India,Adityapur,--,Too Few Ratings,"North Indian,Chinese"
383696,The Bun Factory,India,Adityapur,--,Too Few Ratings,"Snacks,Beverages"
383699,Coffee House,India,Adityapur,--,Too Few Ratings,"Beverages,Snacks"
